entry,base_smiles,ligand_smiles,solvent_smiles,concentration,temp_c,electrophile_smiles,nucleophile_smiles,product_smiles,yield
3217,O=C([O-])C(C)(C)C.[K+],CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,CC(N(C)C)=O,0.1,120,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,26.97
3218,O=C([O-])C(C)(C)C.[K+],COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(N(C)C)=O,0.1,120,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,26.49
3219,O=C([O-])C(C)(C)C.[K+],FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,CC(N(C)C)=O,0.1,120,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,10.23
3220,O=C([O-])C(C)(C)C.[K+],c1coc(P(c2ccco2)c2ccco2)c1,CC(N(C)C)=O,0.1,120,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,11.76
3221,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,CC(N(C)C)=O,0.1,120,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,10.62
3222,O=C([O-])C(C)(C)C.[K+],CP(c1ccccc1)c1ccccc1,CC(N(C)C)=O,0.1,120,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,1.8
3223,O=C([O-])C(C)(C)C.[K+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.1,120,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,4.14
3224,O=C([O-])C(C)(C)C.[K+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.1,120,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,32.14
3225,O=C([O-])C(C)(C)C.[K+],CP(C)c1ccccc1,CC(N(C)C)=O,0.1,120,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,2.11
3226,O=C([O-])C(C)(C)C.[K+],c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,24.38
3227,O=C([O-])C(C)(C)C.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC(N(C)C)=O,0.1,120,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,1.87
3228,O=C([O-])C(C)(C)C.[K+],CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,CC(N(C)C)=O,0.1,120,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,9.42
3229,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(N(C)C)=O,0.1,120,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,22.08
3230,O=C([O-])C(C)(C)C.[K+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC(N(C)C)=O,0.1,120,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,24.65
3231,O=C([O-])C(C)(C)C.[K+],CCCCP(CCCC)CCCC,CC(N(C)C)=O,0.1,120,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,2.4
3232,O=C([O-])C(C)(C)C.[K+],CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,1.54
3233,O=C([O-])C(C)(C)C.[K+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,0.44
3234,O=C([O-])C(C)(C)C.[K+],CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,0.04
3235,O=C([O-])C(C)(C)C.[K+],Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,6.0
3236,O=C([O-])C(C)(C)C.[K+],CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,2.3
3237,O=C([O-])C(C)(C)C.[K+],CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,1.45
3238,O=C([O-])C(C)(C)C.[K+],c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,1.28
3239,O=C([O-])C(C)(C)C.[K+],COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,1.48
3240,O=C([O-])C(C)(C)C.[K+],COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,4.83
3241,O=C([O-])C(C)(C)C.[K+],CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,3.54
3242,O=C([O-])C(C)(C)C.[K+],COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,24.93
3243,O=C([O-])C(C)(C)C.[K+],FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,1.57
3244,O=C([O-])C(C)(C)C.[K+],c1coc(P(c2ccco2)c2ccco2)c1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,0.04
3245,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,2.21
3246,O=C([O-])C(C)(C)C.[K+],CP(c1ccccc1)c1ccccc1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,1.2
3247,O=C([O-])C(C)(C)C.[K+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,0.13
3248,O=C([O-])C(C)(C)C.[K+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,23.16
3249,O=C([O-])C(C)(C)C.[K+],CP(C)c1ccccc1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,0.04
3250,O=C([O-])C(C)(C)C.[K+],c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,6.94
3251,O=C([O-])C(C)(C)C.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,2.96
3252,O=C([O-])C(C)(C)C.[K+],CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,16.59
3253,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,4.7
3254,O=C([O-])C(C)(C)C.[K+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,5.77
3255,O=C([O-])C(C)(C)C.[K+],CCCCP(CCCC)CCCC,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,0.3
3256,O=C([O-])C(C)(C)C.[K+],CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,31.23
3257,O=C([O-])C(C)(C)C.[K+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,17.43
3258,O=C([O-])C(C)(C)C.[K+],CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,1.31
3259,O=C([O-])C(C)(C)C.[K+],Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,52.65
3260,O=C([O-])C(C)(C)C.[K+],CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,86.42
3261,O=C([O-])C(C)(C)C.[K+],CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,74.59
3262,O=C([O-])C(C)(C)C.[K+],c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,60.33
3263,O=C([O-])C(C)(C)C.[K+],COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,28.61
3264,O=C([O-])C(C)(C)C.[K+],COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,21.08
3265,O=C([O-])C(C)(C)C.[K+],CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,75.03
3266,O=C([O-])C(C)(C)C.[K+],COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,95.69
3267,O=C([O-])C(C)(C)C.[K+],FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,36.78
3268,O=C([O-])C(C)(C)C.[K+],c1coc(P(c2ccco2)c2ccco2)c1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,16.0
3269,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,65.09
3270,O=C([O-])C(C)(C)C.[K+],CP(c1ccccc1)c1ccccc1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,32.67
3271,O=C([O-])C(C)(C)C.[K+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,5.55
3272,O=C([O-])C(C)(C)C.[K+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,98.6
3273,O=C([O-])C(C)(C)C.[K+],CP(C)c1ccccc1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,2.34
3274,O=C([O-])C(C)(C)C.[K+],c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,95.25
3275,O=C([O-])C(C)(C)C.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,81.2
3276,O=C([O-])C(C)(C)C.[K+],CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,99.03
3277,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,73.92
3278,O=C([O-])C(C)(C)C.[K+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,80.21
3279,O=C([O-])C(C)(C)C.[K+],CCCCP(CCCC)CCCC,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,2.79
3280,O=C([O-])C(C)(C)C.[K+],CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,79.39
3281,O=C([O-])C(C)(C)C.[K+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,32.3
3282,O=C([O-])C(C)(C)C.[K+],CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,13.91
3283,O=C([O-])C(C)(C)C.[K+],Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,82.74
3284,O=C([O-])C(C)(C)C.[K+],CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,89.02
3285,O=C([O-])C(C)(C)C.[K+],CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,91.09
3286,O=C([O-])C(C)(C)C.[K+],c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,90.98
3287,O=C([O-])C(C)(C)C.[K+],COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,90.62
3288,O=C([O-])C(C)(C)C.[K+],COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,0.47
3289,O=C([O-])C(C)(C)C.[K+],CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,94.59
3290,O=C([O-])C(C)(C)C.[K+],COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,87.2
3291,O=C([O-])C(C)(C)C.[K+],FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,87.43
3292,O=C([O-])C(C)(C)C.[K+],c1coc(P(c2ccco2)c2ccco2)c1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,94.4
3293,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,15.98
3294,O=C([O-])C(C)(C)C.[K+],CP(c1ccccc1)c1ccccc1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,93.52
3295,O=C([O-])C(C)(C)C.[K+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,93.89
3296,O=C([O-])C(C)(C)C.[K+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,94.16
3297,O=C([O-])C(C)(C)C.[K+],CP(C)c1ccccc1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,93.27
3298,O=C([O-])C(C)(C)C.[K+],c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,92.41
